,heuristic,board,correlation,sample_number
9590,non-linear,10_easy_full,0.30019567,191
9591,non-linear,10_easy_pruned,0.601247207,191
9592,non-linear,10_hard_full,0.589786414,191
9593,non-linear,10_hard_pruned,0.150035352,191
9594,non-linear,10_medium_full,0.537759244,191
9595,non-linear,10_medium_pruned,0.485366948,191
9596,non-linear,6_easy_full,0.822359674,191
9597,non-linear,6_easy_pruned,0.527803033,191
9598,non-linear,6_hard_full,0.526200262,191
9599,non-linear,6_hard_pruned,0.659974852,191
9600,blocking,10_easy_full,0.804196574,192
9601,blocking,10_easy_pruned,0.624898396,192
9602,blocking,10_hard_full,0.64678326,192
9603,blocking,10_hard_pruned,0.625287094,192
9604,blocking,10_medium_full,0.491681853,192
9605,blocking,10_medium_pruned,0.680096276,192
9606,blocking,6_easy_full,0.868046407,192
9607,blocking,6_easy_pruned,0.44987578,192
9608,blocking,6_hard_full,0.557612163,192
9609,blocking,6_hard_pruned,0.679058014,192
9610,density,10_easy_full,0.284304953,192
9611,density,10_easy_pruned,0.386947985,192
9612,density,10_hard_full,0.263909182,192
9613,density,10_hard_pruned,0.192745488,192
9614,density,10_medium_full,0.534405145,192
9615,density,10_medium_pruned,0.087670149,192
9616,density,6_easy_full,0.512058028,192
9617,density,6_easy_pruned,0.507490547,192
9618,density,6_hard_full,0.262016635,192
9619,density,6_hard_pruned,0.399909988,192
9620,interaction,10_easy_full,0.576754028,192
9621,interaction,10_easy_pruned,0.507914509,192
9622,interaction,10_hard_full,0.671373725,192
9623,interaction,10_hard_pruned,0.571039908,192
9624,interaction,10_medium_full,0.43177274,192
9625,interaction,10_medium_pruned,0.404726058,192
9626,interaction,6_easy_full,0.865256478,192
9627,interaction,6_easy_pruned,0.572531666,192
9628,interaction,6_hard_full,0.719252969,192
9629,interaction,6_hard_pruned,0.556450142,192
9630,linear,10_easy_full,0.339995802,192
9631,linear,10_easy_pruned,0.409583,192
9632,linear,10_hard_full,0.519241706,192
9633,linear,10_hard_pruned,0.405181374,192
9634,linear,10_medium_full,0.485032313,192
9635,linear,10_medium_pruned,0.180193598,192
9636,linear,6_easy_full,0.7319999,192
9637,linear,6_easy_pruned,0.678876064,192
9638,linear,6_hard_full,0.586467387,192
9639,linear,6_hard_pruned,0.505752641,192
9640,non-linear,10_easy_full,0.553370492,192
9641,non-linear,10_easy_pruned,0.615799276,192
9642,non-linear,10_hard_full,0.390047365,192
9643,non-linear,10_hard_pruned,0.599052729,192
9644,non-linear,10_medium_full,0.446406648,192
9645,non-linear,10_medium_pruned,0.241001945,192
9646,non-linear,6_easy_full,0.887885139,192
9647,non-linear,6_easy_pruned,0.48510905,192
9648,non-linear,6_hard_full,0.552701641,192
9649,non-linear,6_hard_pruned,0.67758547,192
9650,blocking,10_easy_full,0.578558675,193
9651,blocking,10_easy_pruned,0.500874288,193
9652,blocking,10_hard_full,0.770577962,193
9653,blocking,10_hard_pruned,0.624845302,193
9654,blocking,10_medium_full,0.601930326,193
9655,blocking,10_medium_pruned,0.515487089,193
9656,blocking,6_easy_full,0.834568798,193
9657,blocking,6_easy_pruned,0.578434955,193
9658,blocking,6_hard_full,0.628936362,193
9659,blocking,6_hard_pruned,0.522478282,193
9660,density,10_easy_full,0.125133549,193
9661,density,10_easy_pruned,0.288242674,193
9662,density,10_hard_full,0.421053647,193
9663,density,10_hard_pruned,0.487669796,193
9664,density,10_medium_full,0.260091706,193
9665,density,10_medium_pruned,0.309473026,193
9666,density,6_easy_full,0.459061144,193
9667,density,6_easy_pruned,0.450612333,193
9668,density,6_hard_full,0.474514506,193
9669,density,6_hard_pruned,0.346981448,193
9670,interaction,10_easy_full,0.495064134,193
9671,interaction,10_easy_pruned,0.576483368,193
9672,interaction,10_hard_full,0.679336124,193
9673,interaction,10_hard_pruned,0.595751656,193
9674,interaction,10_medium_full,0.339143344,193
9675,interaction,10_medium_pruned,0.468514364,193
9676,interaction,6_easy_full,0.823380283,193
9677,interaction,6_easy_pruned,0.619859536,193
9678,interaction,6_hard_full,0.602778871,193
9679,interaction,6_hard_pruned,0.776062946,193
9680,linear,10_easy_full,0.540146514,193
9681,linear,10_easy_pruned,0.398932615,193
9682,linear,10_hard_full,0.601532982,193
9683,linear,10_hard_pruned,0.481459576,193
9684,linear,10_medium_full,0.625910109,193
9685,linear,10_medium_pruned,0.297997187,193
9686,linear,6_easy_full,0.614270626,193
9687,linear,6_easy_pruned,0.744701414,193
9688,linear,6_hard_full,0.300081187,193
9689,linear,6_hard_pruned,0.592600584,193
9690,non-linear,10_easy_full,0.32701114,193
9691,non-linear,10_easy_pruned,0.439871222,193
9692,non-linear,10_hard_full,0.421562647,193
9693,non-linear,10_hard_pruned,0.452576945,193
9694,non-linear,10_medium_full,0.462812633,193
9695,non-linear,10_medium_pruned,0.438263225,193
9696,non-linear,6_easy_full,0.936254299,193
9697,non-linear,6_easy_pruned,0.519170631,193
9698,non-linear,6_hard_full,0.472979926,193
9699,non-linear,6_hard_pruned,0.66955961,193
9700,blocking,10_easy_full,0.582802759,194
9701,blocking,10_easy_pruned,0.521924793,194
9702,blocking,10_hard_full,0.628185894,194
9703,blocking,10_hard_pruned,0.433173844,194
9704,blocking,10_medium_full,0.335496169,194
9705,blocking,10_medium_pruned,0.257410086,194
9706,blocking,6_easy_full,0.827880965,194
9707,blocking,6_easy_pruned,0.648498657,194
9708,blocking,6_hard_full,0.363845138,194
9709,blocking,6_hard_pruned,0.573597393,194
9710,density,10_easy_full,0.13521873,194
9711,density,10_easy_pruned,0.22454471,194
9712,density,10_hard_full,0.14191323,194
9713,density,10_hard_pruned,-0.002332372,194
9714,density,10_medium_full,0.309570396,194
9715,density,10_medium_pruned,0.112084657,194
9716,density,6_easy_full,0.205104628,194
9717,density,6_easy_pruned,0.525144175,194
9718,density,6_hard_full,0.172943399,194
9719,density,6_hard_pruned,0.286005035,194
9720,interaction,10_easy_full,0.403240741,194
9721,interaction,10_easy_pruned,0.57303203,194
9722,interaction,10_hard_full,0.705983077,194
9723,interaction,10_hard_pruned,0.508845497,194
9724,interaction,10_medium_full,0.325746191,194
9725,interaction,10_medium_pruned,0.660552012,194
9726,interaction,6_easy_full,0.849315305,194
9727,interaction,6_easy_pruned,0.553465921,194
9728,interaction,6_hard_full,0.629826779,194
9729,interaction,6_hard_pruned,0.655603395,194
9730,linear,10_easy_full,0.181358044,194
9731,linear,10_easy_pruned,0.433749684,194
9732,linear,10_hard_full,0.520562176,194
9733,linear,10_hard_pruned,0.477045661,194
9734,linear,10_medium_full,0.530858366,194
9735,linear,10_medium_pruned,0.432911739,194
9736,linear,6_easy_full,0.631794605,194
9737,linear,6_easy_pruned,0.649008659,194
9738,linear,6_hard_full,0.488598107,194
9739,linear,6_hard_pruned,0.571150219,194
9740,non-linear,10_easy_full,0.498073349,194
9741,non-linear,10_easy_pruned,0.576239513,194
9742,non-linear,10_hard_full,0.6913519,194
9743,non-linear,10_hard_pruned,0.469801684,194
9744,non-linear,10_medium_full,0.595457495,194
9745,non-linear,10_medium_pruned,0.410339919,194
9746,non-linear,6_easy_full,0.712889281,194
9747,non-linear,6_easy_pruned,0.532041131,194
9748,non-linear,6_hard_full,0.548247938,194
9749,non-linear,6_hard_pruned,0.610946563,194
9750,blocking,10_easy_full,0.57076569,195
9751,blocking,10_easy_pruned,0.655789648,195
9752,blocking,10_hard_full,0.527534205,195
9753,blocking,10_hard_pruned,0.441718718,195
9754,blocking,10_medium_full,0.387502236,195
9755,blocking,10_medium_pruned,0.603987702,195
9756,blocking,6_easy_full,0.868470583,195
9757,blocking,6_easy_pruned,0.744636642,195
9758,blocking,6_hard_full,0.464520948,195
9759,blocking,6_hard_pruned,0.507158461,195
9760,density,10_easy_full,0.310690268,195
9761,density,10_easy_pruned,0.248627507,195
9762,density,10_hard_full,0.345226011,195
9763,density,10_hard_pruned,0.334242024,195
9764,density,10_medium_full,0.4747372,195
9765,density,10_medium_pruned,0.16005469,195
9766,density,6_easy_full,0.406055097,195
9767,density,6_easy_pruned,0.40540818,195
9768,density,6_hard_full,0.273117176,195
9769,density,6_hard_pruned,0.48132043,195
9770,interaction,10_easy_full,0.627923422,195
9771,interaction,10_easy_pruned,0.6098847,195
9772,interaction,10_hard_full,0.703161038,195
9773,interaction,10_hard_pruned,0.508064469,195
9774,interaction,10_medium_full,0.463027544,195
9775,interaction,10_medium_pruned,0.360520941,195
9776,interaction,6_easy_full,0.836332843,195
9777,interaction,6_easy_pruned,0.689020835,195
9778,interaction,6_hard_full,0.59202096,195
9779,interaction,6_hard_pruned,0.511719006,195
9780,linear,10_easy_full,0.253031463,195
9781,linear,10_easy_pruned,0.488449297,195
9782,linear,10_hard_full,0.531535647,195
9783,linear,10_hard_pruned,0.494487408,195
9784,linear,10_medium_full,0.331975356,195
9785,linear,10_medium_pruned,0.481518259,195
9786,linear,6_easy_full,0.724145033,195
9787,linear,6_easy_pruned,0.60633078,195
9788,linear,6_hard_full,0.608821198,195
9789,linear,6_hard_pruned,0.487384165,195
9790,non-linear,10_easy_full,0.344463058,195
9791,non-linear,10_easy_pruned,0.402212338,195
9792,non-linear,10_hard_full,0.431872829,195
9793,non-linear,10_hard_pruned,0.359185077,195
9794,non-linear,10_medium_full,0.421886934,195
9795,non-linear,10_medium_pruned,0.457477608,195
9796,non-linear,6_easy_full,0.910573626,195
9797,non-linear,6_easy_pruned,0.610522049,195
9798,non-linear,6_hard_full,0.547720476,195
9799,non-linear,6_hard_pruned,0.514030085,195
9800,blocking,10_easy_full,0.431895325,196
9801,blocking,10_easy_pruned,0.560667709,196
9802,blocking,10_hard_full,0.473942476,196
9803,blocking,10_hard_pruned,0.419887596,196
9804,blocking,10_medium_full,0.417803016,196
9805,blocking,10_medium_pruned,0.574811884,196
9806,blocking,6_easy_full,0.780855599,196
9807,blocking,6_easy_pruned,0.576463664,196
9808,blocking,6_hard_full,0.624586115,196
9809,blocking,6_hard_pruned,0.600409487,196
9810,density,10_easy_full,0.177695107,196
9811,density,10_easy_pruned,0.475122067,196
9812,density,10_hard_full,0.370002146,196
9813,density,10_hard_pruned,0.300554368,196
9814,density,10_medium_full,0.31809378,196
9815,density,10_medium_pruned,0.220123973,196
9816,density,6_easy_full,0.453139177,196
9817,density,6_easy_pruned,0.350468395,196
9818,density,6_hard_full,0.077518045,196
9819,density,6_hard_pruned,0.34354794,196
9820,interaction,10_easy_full,0.366172005,196
9821,interaction,10_easy_pruned,0.65297622,196
9822,interaction,10_hard_full,0.649644153,196
9823,interaction,10_hard_pruned,0.375481814,196
9824,interaction,10_medium_full,0.318884619,196
9825,interaction,10_medium_pruned,0.548881335,196
9826,interaction,6_easy_full,0.816300846,196
9827,interaction,6_easy_pruned,0.598779016,196
9828,interaction,6_hard_full,0.562604709,196
9829,interaction,6_hard_pruned,0.683917131,196
9830,linear,10_easy_full,0.079468401,196
9831,linear,10_easy_pruned,0.425674758,196
9832,linear,10_hard_full,0.388595445,196
9833,linear,10_hard_pruned,0.310991508,196
9834,linear,10_medium_full,0.58506834,196
9835,linear,10_medium_pruned,0.431764882,196
9836,linear,6_easy_full,0.711093595,196
9837,linear,6_easy_pruned,0.603604905,196
9838,linear,6_hard_full,0.597804828,196
9839,linear,6_hard_pruned,0.614075477,196
9840,non-linear,10_easy_full,0.505904947,196
9841,non-linear,10_easy_pruned,0.574080247,196
9842,non-linear,10_hard_full,0.656641585,196
9843,non-linear,10_hard_pruned,0.449238077,196
9844,non-linear,10_medium_full,0.5082782,196
9845,non-linear,10_medium_pruned,0.332861733,196
9846,non-linear,6_easy_full,0.732343399,196
9847,non-linear,6_easy_pruned,0.524183716,196
9848,non-linear,6_hard_full,0.3804451,196
9849,non-linear,6_hard_pruned,0.573014519,196
9850,blocking,10_easy_full,0.429229514,197
9851,blocking,10_easy_pruned,0.555997868,197
9852,blocking,10_hard_full,0.546730845,197
9853,blocking,10_hard_pruned,0.463575464,197
9854,blocking,10_medium_full,0.487808321,197
9855,blocking,10_medium_pruned,0.398813786,197
9856,blocking,6_easy_full,0.839571194,197
9857,blocking,6_easy_pruned,0.621781049,197
9858,blocking,6_hard_full,0.558643804,197
9859,blocking,6_hard_pruned,0.716334718,197
9860,density,10_easy_full,0.003588056,197
9861,density,10_easy_pruned,0.038147858,197
9862,density,10_hard_full,0.146687057,197
9863,density,10_hard_pruned,0.369569693,197
9864,density,10_medium_full,0.379940385,197
9865,density,10_medium_pruned,0.247291931,197
9866,density,6_easy_full,0.442089724,197
9867,density,6_easy_pruned,0.529876916,197
9868,density,6_hard_full,0.382553384,197
9869,density,6_hard_pruned,0.592327577,197
9870,interaction,10_easy_full,0.600075238,197
9871,interaction,10_easy_pruned,0.587072353,197
9872,interaction,10_hard_full,0.47414336,197
9873,interaction,10_hard_pruned,0.763934776,197
9874,interaction,10_medium_full,0.463630336,197
9875,interaction,10_medium_pruned,0.669520975,197
9876,interaction,6_easy_full,0.814725557,197
9877,interaction,6_easy_pruned,0.671724102,197
9878,interaction,6_hard_full,0.429791982,197
9879,interaction,6_hard_pruned,0.571524044,197
9880,linear,10_easy_full,0.367882403,197
9881,linear,10_easy_pruned,0.490969377,197
9882,linear,10_hard_full,0.454398568,197
9883,linear,10_hard_pruned,0.483914974,197
9884,linear,10_medium_full,0.628243643,197
9885,linear,10_medium_pruned,0.384345814,197
9886,linear,6_easy_full,0.594981707,197
9887,linear,6_easy_pruned,0.629207982,197
9888,linear,6_hard_full,0.391998174,197
9889,linear,6_hard_pruned,0.297932377,197
9890,non-linear,10_easy_full,0.52547607,197
9891,non-linear,10_easy_pruned,0.464201381,197
9892,non-linear,10_hard_full,0.604040366,197
9893,non-linear,10_hard_pruned,0.469392525,197
9894,non-linear,10_medium_full,0.503993125,197
9895,non-linear,10_medium_pruned,0.45636543,197
9896,non-linear,6_easy_full,0.825213179,197
9897,non-linear,6_easy_pruned,0.571633756,197
9898,non-linear,6_hard_full,0.448837947,197
9899,non-linear,6_hard_pruned,0.490337097,197
9900,blocking,10_easy_full,0.527969657,198
9901,blocking,10_easy_pruned,0.668458721,198
9902,blocking,10_hard_full,0.617436641,198
9903,blocking,10_hard_pruned,0.280440273,198
9904,blocking,10_medium_full,0.323813208,198
9905,blocking,10_medium_pruned,0.575964537,198
9906,blocking,6_easy_full,0.850467699,198
9907,blocking,6_easy_pruned,0.573615421,198
9908,blocking,6_hard_full,0.763421306,198
9909,blocking,6_hard_pruned,0.741078365,198
9910,density,10_easy_full,0.205431312,198
9911,density,10_easy_pruned,0.530683159,198
9912,density,10_hard_full,0.325496113,198
9913,density,10_hard_pruned,0.185148155,198
9914,density,10_medium_full,0.285264725,198
9915,density,10_medium_pruned,0.10151338,198
9916,density,6_easy_full,0.423489851,198
9917,density,6_easy_pruned,0.604390045,198
9918,density,6_hard_full,0.179468476,198
9919,density,6_hard_pruned,0.385204063,198
9920,interaction,10_easy_full,0.498900443,198
9921,interaction,10_easy_pruned,0.636942983,198
9922,interaction,10_hard_full,0.60526669,198
9923,interaction,10_hard_pruned,0.590726511,198
9924,interaction,10_medium_full,0.654748699,198
9925,interaction,10_medium_pruned,0.494045373,198
9926,interaction,6_easy_full,0.801004242,198
9927,interaction,6_easy_pruned,0.629683518,198
9928,interaction,6_hard_full,0.555844516,198
9929,interaction,6_hard_pruned,0.648974209,198
9930,linear,10_easy_full,0.454585915,198
9931,linear,10_easy_pruned,0.385461658,198
9932,linear,10_hard_full,0.612391214,198
9933,linear,10_hard_pruned,0.365906383,198
9934,linear,10_medium_full,0.385832821,198
9935,linear,10_medium_pruned,0.424406049,198
9936,linear,6_easy_full,0.851569065,198
9937,linear,6_easy_pruned,0.694490786,198
9938,linear,6_hard_full,0.465280689,198
9939,linear,6_hard_pruned,0.626003867,198
9940,non-linear,10_easy_full,0.420040387,198
9941,non-linear,10_easy_pruned,0.649619249,198
9942,non-linear,10_hard_full,0.443738538,198
9943,non-linear,10_hard_pruned,0.368157017,198
9944,non-linear,10_medium_full,0.473019589,198
9945,non-linear,10_medium_pruned,0.287476517,198
9946,non-linear,6_easy_full,0.862704225,198
9947,non-linear,6_easy_pruned,0.65388111,198
9948,non-linear,6_hard_full,0.570553983,198
9949,non-linear,6_hard_pruned,0.551359042,198
9950,blocking,10_easy_full,0.423226173,199
9951,blocking,10_easy_pruned,0.561040507,199
9952,blocking,10_hard_full,0.626332574,199
9953,blocking,10_hard_pruned,0.568071962,199
9954,blocking,10_medium_full,0.506069214,199
9955,blocking,10_medium_pruned,0.366599734,199
9956,blocking,6_easy_full,0.814750732,199
9957,blocking,6_easy_pruned,0.61663969,199
9958,blocking,6_hard_full,0.406413024,199
9959,blocking,6_hard_pruned,0.539986482,199
9960,density,10_easy_full,0.008341584,199
9961,density,10_easy_pruned,0.192038995,199
9962,density,10_hard_full,0.271969994,199
9963,density,10_hard_pruned,0.181684788,199
9964,density,10_medium_full,0.124387219,199
9965,density,10_medium_pruned,0.308451944,199
9966,density,6_easy_full,0.462712573,199
9967,density,6_easy_pruned,0.535131082,199
9968,density,6_hard_full,0.33188647,199
9969,density,6_hard_pruned,0.320665525,199
9970,interaction,10_easy_full,0.555031895,199
9971,interaction,10_easy_pruned,0.535081688,199
9972,interaction,10_hard_full,0.603907017,199
9973,interaction,10_hard_pruned,0.4592941,199
9974,interaction,10_medium_full,0.378450442,199
9975,interaction,10_medium_pruned,0.449083117,199
9976,interaction,6_easy_full,0.838232813,199
9977,interaction,6_easy_pruned,0.627509304,199
9978,interaction,6_hard_full,0.682719029,199
9979,interaction,6_hard_pruned,0.626467814,199
9980,linear,10_easy_full,0.136400618,199
9981,linear,10_easy_pruned,0.397013657,199
9982,linear,10_hard_full,0.478424456,199
9983,linear,10_hard_pruned,0.516431164,199
9984,linear,10_medium_full,0.370394831,199
9985,linear,10_medium_pruned,0.39969703,199
9986,linear,6_easy_full,0.684724173,199
9987,linear,6_easy_pruned,0.622897504,199
